user_id,isbn,rating
144555,0804106304,7.246644020080566
158258,0804106304,7.213422775268555
158559,0804106304,7.300990581512451
168804,0804106304,7.256588459014893
194156,0804106304,7.170135021209717
203213,0804106304,7.226805686950684
212789,0804106304,7.307758808135986
218379,0804106304,7.338076591491699
227422,0804106304,7.208195686340332
229313,0804106304,7.388909339904785
233889,0804106304,7.381523132324219
234622,0804106304,7.230935573577881
244293,0804106304,7.229800701141357
250353,0804106304,7.33394718170166
258270,0804106304,7.152299880981445
264152,0804106304,7.270881652832031
269566,0804106304,7.207465171813965
270713,0804106304,7.403852939605713
274325,0804106304,7.397608280181885
255679,1853262404,7.1673736572265625
118135,1853260053,7.341912746429443
222716,1853260053,7.308102607727051
73,0060938412,7.234426498413086
23869,0060938412,7.1599650382995605
7082,0140067477,7.377757549285889
9660,0140067477,7.260432720184326
11676,0140067477,7.249213218688965
32773,0140067477,7.320699214935303
43157,0140067477,7.382706642150879
72532,0140067477,7.17911958694458
74833,0140067477,7.360673427581787
89851,0140067477,7.265048503875732
101731,0140067477,7.287027359008789
132550,0140067477,7.272701263427734
139387,0140067477,7.469744682312012
144120,0140067477,7.319488048553467
169979,0140067477,7.377231597900391
180865,0140067477,7.287468433380127
182442,0140067477,7.315976619720459
197727,0140067477,7.19124174118042
226965,0140067477,7.358275890350342
231393,0140067477,7.258556365966797
238396,0140067477,7.314071178436279
275276,0140067477,7.364354133605957
11451,0345465083,7.233119010925293
44893,0345465083,7.284323692321777
98097,0345465083,7.122684001922607
119768,0345465083,7.15625524520874
125009,0345465083,7.354028224945068
145412,0345465083,7.131069183349609
190844,0345465083,7.375953197479248
194027,0345465083,7.206640720367432
208890,0345465083,7.209349155426025
218636,0345465083,7.25062370300293
228641,0345465083,7.292782306671143
254160,0345465083,7.3349175453186035
11676,1558531025,7.228959083557129
39281,1558531025,7.366101264953613
53575,1558531025,7.437702655792236
60185,1558531025,7.289547920227051
108379,1558531025,7.37382173538208
128406,1558531025,7.409365177154541
132851,1558531025,7.313802719116211
225087,1558531025,7.461006164550781
233642,1558531025,7.366555690765381
42463,0441783589,7.3118791580200195
53174,0441783589,7.448972702026367
62958,0441783589,7.353419303894043
79441,0441783589,7.304726600646973
203955,0441783589,7.369286060333252
207494,0441783589,7.212888717651367
12538,0394895894,7.392295837402344
162855,0394895894,7.27922248840332
193814,0394895894,7.235244274139404
16090,0375410538,7.13360595703125
52112,0375410538,7.3812384605407715
223605,0375410538,7.327030658721924
83,087113375X,7.304558277130127
244964,0340767936,7.329739093780518
206794,0743403843,7.102319240570068
87,0375509038,6.996174335479736
280,0316769487,7.1720123291015625
7651,0316769487,7.285323619842529
10134,0316769487,7.420408725738525
13850,0316769487,7.42460298538208
17183,0316769487,7.313118934631348
19127,0316769487,7.362670421600342
19132,0316769487,7.2222089767456055
29570,0316769487,7.324434280395508
42305,0316769487,7.291298866271973
56856,0316769487,7.362442493438721
61854,0316769487,7.243025779724121
62172,0316769487,7.403341770172119
67487,0316769487,7.359445571899414
74286,0316769487,7.416991710662842
86290,0316769487,7.425158500671387
102262,0316769487,7.4017252922058105
108352,0316769487,7.313551902770996
109779,0316769487,7.340692043304443
112570,0316769487,7.395110607147217
113030,0316769487,7.470211982727051
117073,0316769487,7.420408725738525
123936,0316769487,7.261861801147461
135418,0316769487,7.298590660095215
139287,0316769487,7.321661949157715
141511,0316769487,7.492982387542725
142623,0316769487,7.296464920043945
174503,0316769487,7.442221164703369
185111,0316769487,7.301758766174316
186570,0316769487,7.175592422485352
189080,0316769487,7.205252647399902
189939,0316769487,7.203977584838867
192083,0316769487,7.180310249328613
196133,0316769487,7.147703647613525
200226,0316769487,7.432440280914307
204864,0316769487,7.408972263336182
211303,0316769487,7.347050189971924
215829,0316769487,7.23233699798584
217012,0316769487,7.345547199249268
219209,0316769487,7.276663303375244
228021,0316769487,7.369691371917725
240643,0316769487,7.399750709533691
242309,0316769487,7.428576469421387
244359,0316769487,7.411921977996826
247855,0316769487,7.469262599945068
255045,0316769487,7.339713096618652
257145,0316769487,7.286973476409912
268300,0316769487,7.451340198516846
276165,0316769487,7.262220859527588
53808,8445071408,6.982906341552734
136905,8445071408,7.28104829788208
192494,8445071408,7.094104766845703
92,8445071769,7.165080547332764
136905,8445071777,7.28104829788208
194864,8445071777,7.333615779876709
6575,0679429220,7.123837471008301
12154,0679429220,7.3860015869140625
22888,0679429220,7.297563552856445
41084,0679429220,7.311792850494385
52066,0679429220,7.303293704986572
60259,0679429220,7.2690629959106445
88412,0679429220,7.420945167541504
106036,0679429220,7.325899124145508
107286,0679429220,7.325117111206055
112001,0679429220,7.415679931640625
113904,0679429220,7.315411567687988
120147,0679429220,7.191311359405518
124717,0679429220,7.265827655792236
168387,0679429220,7.283298969268799
169465,0679429220,7.269310474395752
185176,0679429220,7.325104236602783
198996,0679429220,7.313905715942383
219703,0679429220,7.166027069091797
240236,0679429220,7.407126426696777
241548,0679429220,7.284770965576172
251522,0679429220,7.400993347167969
36135,0671867156,7.369269371032715
79740,0671867156,7.295588493347168
104636,0671867156,7.411940097808838
110160,0671867156,7.272914409637451
110973,0671867156,7.321435451507568
125519,0671867156,7.32485818862915
162827,0671867156,7.352119445800781
187236,0671867156,7.12826681137085
187801,0671867156,7.269324779510498
204432,0671867156,7.206304550170898
204804,0671867156,7.220996856689453
76151,0312252617,7.297539710998535
278202,0312252617,7.336511135101318
11676,0312261594,7.317538738250732
60028,0312261594,7.356183052062988
89391,0312261594,7.3989386558532715
41403,0316748641,7.389729976654053
99,0446677450,7.364086627960205
45557,0446677450,7.33819580078125
62316,0446677450,7.162258625030518
67840,0446677450,7.464354038238525
166123,0446677450,7.357336521148682
208867,0446677450,7.26286506652832
257602,0446677450,7.218661785125732
268622,0446677450,7.307201385498047
274308,0446677450,7.335602760314941
5268,0451166892,7.283595085144043
16782,0451166892,7.221278190612793
55075,0451166892,7.410470485687256
68156,0451166892,7.293370723724365
81394,0451166892,7.3556132316589355
82102,0451166892,7.3951826095581055
135776,0451166892,7.27023983001709
163851,0451166892,7.476212024688721
172512,0451166892,7.386857509613037
172742,0451166892,7.3810906410217285
188685,0451166892,7.420215606689453
189279,0451166892,7.307369232177734
191728,0451166892,7.281161308288574
204790,0451166892,7.351545333862305
209229,0451166892,7.358585357666016
223156,0451166892,7.4723076820373535
276755,0451166892,7.215826988220215
231772,0553347594,7.32433557510376
6543,067976397X,7.3623576164245605
21484,067976397X,7.417153835296631
28177,067976397X,7.3838911056518555
85619,067976397X,7.291757106781006
135831,067976397X,7.333977222442627
149268,067976397X,7.1554741859436035
212923,067976397X,7.286035537719727
6563,0786868716,7.4087138175964355
12154,0786868716,7.3980712890625
19433,0786868716,7.285392761230469
22625,0786868716,7.440710544586182
23871,0786868716,7.3195366859436035
25996,0786868716,7.364170074462891
28222,0786868716,7.420129299163818
39372,0786868716,7.339728832244873
39773,0786868716,7.475126266479492
60031,0786868716,7.063621997833252
60621,0786868716,7.383997440338135
61901,0786868716,7.3312225341796875
87632,0786868716,7.335004806518555
92826,0786868716,7.144533634185791
100115,0786868716,7.3294596672058105
101081,0786868716,7.194835186004639
108005,0786868716,7.3860344886779785
108711,0786868716,7.407419681549072
116223,0786868716,7.502377986907959
121786,0786868716,7.271753787994385
124298,0786868716,7.416186332702637
130263,0786868716,7.383935928344727
132389,0786868716,7.2944135665893555
135847,0786868716,7.317975997924805
142759,0786868716,7.372950077056885
152651,0786868716,7.400271415710449
160670,0786868716,7.1811299324035645
162538,0786868716,7.374059677124023
164956,0786868716,7.2078447341918945
168642,0786868716,7.433061122894287
174918,0786868716,7.361897945404053
179019,0786868716,7.304404258728027
182180,0786868716,7.469343185424805
182993,0786868716,7.374736785888672
201141,0786868716,7.379146099090576
204622,0786868716,7.212740421295166
209685,0786868716,7.136362552642822
216495,0786868716,7.329813480377197
225255,0786868716,7.3723673820495605
226014,0786868716,7.371117115020752
235935,0786868716,7.3415093421936035
236283,0786868716,7.411242961883545
241799,0786868716,7.173354148864746
248850,0786868716,7.373378276824951
253871,0786868716,7.340269565582275
253964,0786868716,7.373085975646973
263325,0786868716,7.358646392822266
263560,0786868716,7.268157958984375
270713,0786868716,7.5230021476745605
175399,0671864769,7.222943305969238
109,0671521519,7.4184651374816895
87141,0312953453,7.25527286529541
10596,0446608653,7.304422855377197
170568,0446608653,7.345809459686279
177838,0446608653,7.253442287445068
254863,0446608653,7.312194347381592
114,0446612545,7.3415446281433105
2152,0446612545,7.320741176605225
17461,0446612545,7.368137359619141
28709,0446612545,7.185004234313965
37311,0446612545,7.3026018142700195
37320,0446612545,7.130367755889893
43529,0446612545,7.2856059074401855
66789,0446612545,7.392135143280029
104469,0446612545,7.385633945465088
118207,0446612545,7.18385648727417
159647,0446612545,7.160825252532959
160571,0446612545,7.3364577293396
161250,0446612545,7.319276332855225
183005,0446612545,7.312460899353027
188398,0446612545,7.301359176635742
190925,0446612545,7.390446186065674
201674,0446612545,7.419890880584717
224997,0446612545,7.341721534729004
234165,0446612545,7.419521331787109
266268,0446612545,7.380864143371582
267703,0446612545,7.297877788543701
114,0446612618,7.3415446281433105
223587,0446612618,7.320969581604004
54416,0451208080,7.4215545654296875
119027,0451208080,7.4094390869140625
131098,0451208080,7.3014421463012695
33818,0553584383,7.287832260131836
201359,0553584383,7.358031749725342
223566,0553584383,7.371513366699219
223879,0553584383,7.0686163902282715
225886,0553584383,7.393366813659668
3373,0671027360,7.37852668762207
4092,0671027360,7.242067813873291
16106,0671027360,7.401559352874756
29209,0671027360,7.38893985748291
36326,0671027360,7.349632740020752
43687,0671027360,7.40971040725708
44728,0671027360,7.289380073547363
46595,0671027360,7.315394878387451
50225,0671027360,7.224980354309082
53456,0671027360,7.322405815124512
62966,0671027360,7.457606792449951
72575,0671027360,7.336549758911133
85757,0671027360,7.3488335609436035
89602,0671027360,7.181197643280029
89874,0671027360,7.306550979614258
91058,0671027360,7.399321556091309
109700,0671027360,7.21742057800293
110912,0671027360,7.320312023162842
127244,0671027360,7.304576396942139
128332,0671027360,7.426217079162598
129226,0671027360,7.279572486877441
131510,0671027360,7.0277862548828125
136762,0671027360,7.2137908935546875
138995,0671027360,7.358758926391602
144742,0671027360,7.145442962646484
145724,0671027360,7.304609298706055
147451,0671027360,7.450134754180908
158226,0671027360,7.115872383117676
187463,0671027360,7.353464126586914
190708,0671027360,7.350704193115234
193499,0671027360,7.3959269523620605
194243,0671027360,7.314623832702637
202058,0671027360,7.361148834228516
202379,0671027360,7.174402236938477
202942,0671027360,7.434488296508789
204622,0671027360,7.185781955718994
204777,0671027360,7.37130069732666
209373,0671027360,7.341503143310547
212853,0671027360,7.349090099334717
215794,0671027360,7.367837905883789
217107,0671027360,7.233819961547852
220339,0671027360,7.370937347412109
223154,0671027360,7.208139419555664
223849,0671027360,7.180948734283447
226205,0671027360,7.34951114654541
230742,0671027360,7.129791736602783
235282,0671027360,7.4414215087890625
240567,0671027360,7.321713447570801
242528,0671027360,7.348371505737305
245102,0671027360,7.437243938446045
263877,0671027360,7.334936618804932
272144,0671027360,7.427594184875488
278422,0671027360,7.254756927490234
172406,0812575954,7.233830451965332
29209,0316735736,7.381117343902588
100088,0316735736,7.352232933044434
253964,0316735736,7.378872871398926
3371,0743439740,7.359156608581543
4017,0743439740,7.4423956871032715
11676,0743439740,7.278486251831055
20060,0743439740,7.312473773956299
40889,0743439740,7.364064693450928
61901,0743439740,7.350142002105713
125518,0743439740,7.303515434265137
75306,0380619458,7.253579616546631
204864,0380619458,7.440764904022217
268544,0380619458,7.3809380531311035
148798,0451406923,7.372113227844238
31826,0671042858,7.415817737579346
81298,0671042858,7.470907211303711
81434,0671042858,7.03824520111084
87051,0671042858,7.362812519073486
107889,0671042858,7.255366325378418
109921,0671042858,7.329386234283447
127036,0671042858,7.026005744934082
130722,0671042858,7.331930637359619
146230,0671042858,7.509092330932617
174375,0671042858,7.24867057800293
181781,0671042858,7.324177265167236
187762,0671042858,7.143546104431152
221687,0671042858,7.2948431968688965
240289,0671042858,7.148169040679932
251651,0671042858,7.240304470062256
255289,0671042858,7.3017258644104
256950,0671042858,7.417788982391357
268639,0671042858,7.1101298332214355
274061,0671042858,7.318397045135498
98628,0316778508,7.321290969848633
199562,0743249992,7.433868885040283
230058,0743249992,7.352199077606201
23652,0425184226,7.256343841552734
35097,0425184226,6.876015663146973
102248,0425184226,7.021655082702637
103445,0425184226,7.123639106750488
114341,0425184226,7.122954368591309
240484,0425184226,7.124432563781738
251890,0425184226,7.185246467590332
118434,0375500766,7.236876487731934
180591,9724119378,7.298859596252441
6575,0060929790,7.0980048179626465
20627,0060929790,7.315065860748291
37974,0060929790,7.325989723205566
43246,0060929790,7.401925563812256
146932,0060929790,7.40235710144043
201290,0060929790,7.277647018432617
204802,0060929790,7.172133922576904
218721,0060929790,7.395515441894531
165,0060976845,7.38734769821167
11724,0060976845,7.167768478393555
26598,0060976845,7.36481237411499
39733,0060976845,7.355882167816162
40914,0060976845,7.465699195861816
60375,0060976845,7.3443169593811035
61854,0060976845,7.251335144042969
62208,0060976845,7.318826675415039
64564,0060976845,7.130073070526123
